ID,F37,F41,F2,F17,F22,F32,F47
244924,1,2,0,9,995,0,0
244925,1,2,0,9,995,0,0
244926,1,2,0,9,995,0,0
244927,1,1,0,9,11,0,0
244928,1,2,0,9,995,0,0
244929,1,2,0,9,995,0,0
244930,1,2,0,9,995,0,0
244931,1,1,0,9,995,0,0
244932,1,1,0,9,995,0,0
244933,3,1,0,9,11,0,0
244934,1,2,0,9,93,0,0
244935,1,1,0,9,995,0,0
244936,1,1,0,9,11,0,0
244937,1,2,0,9,995,0,0
244938,1,2,0,2,995,0,0
244939,1,1,0,9,995,0,0
244940,1,2,0,9,995,0,0
244941,1,1,0,9,995,0,0
244942,1,1,0,9,1,0,0
244943,1,1,0,9,1,0,0
244944,1,1,0,9,995,0,0
244945,1,1,0,9,11,0,0
244946,1,2,0,9,995,0,0
244947,1,2,0,9,995,0,0
244948,1,2,0,4,995,0,0
244949,1,1,0,9,104,0,0
244950,3,1,0,9,995,0,0
244951,1,2,0,9,995,0,0
244952,3,1,0,9,995,0,0
244953,1,1,0,9,995,0,0
244954,1,2,0,9,995,0,0
244955,1,1,0,9,4,0,0
244956,1,2,0,9,118,0,0
244957,1,1,0,9,995,0,0
244958,1,2,0,9,127,0,0
244959,1,1,0,9,995,0,0
244960,1,2,0,9,995,0,0
244961,1,2,22,9,995,0,0
244962,1,2,0,9,995,0,0
244963,1,1,0,9,995,0,0
244964,1,2,0,9,995,0,0
244965,1,1,0,9,124,0,0
244966,3,2,0,9,995,0,0
244967,1,2,0,9,995,0,0
244968,1,2,21,9,995,0,0
244969,1,1,0,9,995,0,0
244970,1,1,0,9,995,0,0
244971,1,1,0,9,995,0,0
244972,1,1,0,9,995,0,0
244973,3,2,0,9,995,0,0
244974,1,1,0,9,11,0,0
244975,3,2,0,9,995,0,0
244976,1,2,0,9,91,0,0
244977,1,1,0,9,995,0,0
244978,2,1,0,9,75,0,0
244979,1,1,0,9,995,0,0
244980,1,2,0,9,995,0,0
244981,1,2,0,9,998,0,0
244982,1,1,0,9,995,0,0
244983,1,2,0,9,995,0,0
244984,1,2,0,9,125,0,0
244985,3,1,0,9,995,0,0
244986,1,1,0,9,995,0,0
244987,1,2,0,9,995,0,0
244988,1,2,0,9,124,0,0
244989,3,1,0,9,995,0,0
244990,1,2,0,9,995,0,0
244991,1,2,0,9,995,0,0
244992,1,2,0,9,995,0,0
244993,1,2,0,9,112,0,0
244994,1,1,0,9,995,0,0
244995,3,2,0,9,995,0,0
244996,1,1,0,9,995,0,0
244997,3,2,0,9,995,0,0
244998,1,1,0,9,995,0,0
244999,1,1,0,9,115,0,0
245000,1,2,0,9,995,0,0
245001,1,1,0,9,79,0,0
245002,1,2,0,9,995,0,0
245003,1,1,0,9,995,0,0
245004,1,1,0,9,125,0,0
245005,1,1,0,9,995,0,0
245006,1,2,0,9,995,0,0
245007,1,1,0,9,102,0,0
245008,1,2,0,9,995,0,0
245009,1,1,0,9,11,0,0
245010,1,2,0,9,995,0,0
245011,1,2,0,9,995,0,0
245012,1,2,0,9,995,0,0
245013,2,2,0,9,119,0,0
245014,2,1,0,6,129,0,0
245015,1,1,0,9,118,0,0
245016,3,1,0,9,995,0,0
245017,1,2,0,9,999,0,0
245018,1,1,0,9,1,0,0
245019,1,1,0,9,75,0,0
245020,1,1,0,9,101,0,0
245021,1,1,0,9,33,0,0
245022,3,2,0,9,995,0,0
245023,1,1,0,9,995,0,0
245024,1,2,0,9,995,0,0
245025,1,1,0,9,995,0,0
245026,1,1,0,9,1,0,0
245027,1,1,0,9,91,0,0
245028,1,1,0,9,35,0,0
245029,1,1,0,9,995,0,0
245030,1,1,0,9,995,0,0
245031,2,1,0,9,995,0,0
245032,3,2,0,9,1,0,0
245033,3,1,0,9,995,0,0
245034,1,2,0,9,995,0,0
245035,1,1,0,9,123,0,0
245036,1,1,0,9,995,0,0
245037,1,2,0,9,995,12,0
245038,1,2,0,9,995,0,0
245039,1,2,0,0,118,0,0
245040,3,1,0,9,995,0,0
245041,1,2,0,9,995,0,0
245042,1,2,0,9,995,0,0
245043,1,1,0,9,92,0,0
245044,1,1,0,9,126,0,0
245045,1,2,0,9,995,0,0
245046,1,1,0,9,5,0,0
245047,1,2,0,9,995,0,0
245048,3,2,0,9,995,0,0
245049,1,2,0,9,998,0,0
245050,1,2,0,9,995,0,0
245051,1,1,0,9,995,0,0
245052,1,1,0,9,995,0,0
245053,1,1,0,9,11,0,0
245054,1,1,0,9,90,0,0
245055,1,1,0,9,90,0,0
245056,1,2,0,9,995,0,0
245057,1,2,0,9,124,0,0
245058,3,2,0,9,23,0,0
245059,1,1,0,9,995,0,0
245060,1,1,0,9,995,0,0
245061,1,1,0,9,75,0,1
245062,1,1,0,9,131,0,0
245063,3,1,0,9,998,0,0
245064,1,1,0,9,995,0,0
245065,1,1,0,9,998,0,0
245066,1,2,0,9,995,0,0
245067,1,2,0,9,118,0,0
245068,1,2,0,9,995,0,0
245069,1,1,0,9,995,0,0
245070,1,2,0,9,995,0,0
245071,1,2,0,9,995,0,0
245072,1,2,0,9,995,0,0
245073,1,2,0,9,102,0,0
245074,2,1,0,9,1,0,0
245075,1,2,0,9,995,0,0
245076,1,1,0,9,103,0,0
245077,1,2,0,9,995,0,0
245078,1,2,0,9,995,0,0
245079,6,2,0,9,995,0,0
245080,1,2,0,9,995,0,0
245081,3,1,0,9,43,0,0
245082,1,2,0,9,995,0,0
245083,1,2,0,9,995,0,0
245084,1,2,0,9,995,0,0
245085,1,1,0,9,1,0,0
245086,1,2,0,9,995,0,0
245087,3,1,0,9,995,0,0
245088,1,1,0,9,102,0,0
245089,1,2,0,9,995,0,0
245090,1,2,0,9,123,0,0
245091,1,2,0,9,995,0,0
245092,1,1,0,9,995,0,0
245093,1,2,0,9,995,0,0
245094,1,2,0,9,995,0,0
245095,2,1,0,6,129,0,0
245096,1,1,0,9,11,0,0
245097,1,2,0,9,995,0,0
245098,3,2,0,9,995,0,0
245099,1,1,0,9,116,0,0
245100,1,1,0,9,100,0,0
245101,1,1,0,9,995,0,0
245102,1,1,0,9,995,0,0
245103,3,2,0,9,995,0,0
245104,1,2,0,9,995,0,0
245105,1,2,0,9,995,0,0
245106,3,1,0,9,995,0,0
245107,1,1,0,9,75,0,2
245108,1,2,0,9,995,0,0
245109,1,2,0,9,995,0,0
245110,1,2,0,9,995,0,0
245111,1,1,0,9,11,0,0
245112,1,2,0,9,995,0,0
245113,1,2,0,9,995,0,0
245114,1,2,23,9,995,0,0
245115,3,2,0,9,995,0,0
245116,1,1,0,9,1,0,0
245117,1,2,0,9,124,0,0
245118,3,1,0,9,995,0,0
245119,3,1,0,9,1,0,0
245120,1,1,0,9,11,0,0
245121,1,1,0,9,116,0,0
245122,1,2,0,9,995,0,0
245123,1,1,0,9,79,0,1
245124,1,1,0,9,995,0,0
245125,1,2,0,9,995,0,0
245126,1,1,0,9,11,0,0
245127,1,1,0,9,995,0,0
245128,1,1,0,9,995,0,0
245129,1,2,0,9,995,0,0
245130,1,2,0,9,995,0,0
245131,1,2,0,9,995,0,0
245132,1,2,0,9,124,0,0
245133,3,1,0,9,995,0,0
245134,3,1,0,9,1,0,0
245135,1,1,0,9,90,0,0
245136,3,1,0,9,130,0,0
245137,1,2,0,9,995,0,0
245138,1,2,0,9,995,0,0
245139,1,1,0,9,11,0,0
245140,1,1,0,9,101,0,0
245141,1,2,0,9,995,0,0
245142,1,2,0,9,118,0,0
245143,1,2,0,9,124,0,0
245144,1,1,0,9,125,0,0
245145,1,2,0,9,995,0,0
245146,1,1,0,9,995,0,0
245147,1,2,0,9,39,0,0
245148,1,2,0,9,110,0,0
245149,1,1,0,9,109,0,0
245150,1,1,0,9,995,0,0
245151,1,1,0,9,995,0,0
245152,1,1,0,9,995,0,0
245153,1,2,0,9,995,0,0
245154,1,1,0,9,995,0,0
245155,1,2,0,9,995,0,0
245156,1,2,0,9,118,0,0
245157,1,1,0,9,995,0,0
245158,1,1,0,9,1,0,0
245159,1,2,0,9,995,0,0
245160,1,1,0,9,5,0,0
245161,1,1,0,9,1,0,0
245162,1,1,0,9,11,0,0
245163,1,2,0,9,995,0,0
245164,1,2,0,9,995,0,0
245165,1,1,0,9,995,0,0
245166,3,2,0,9,72,0,0
245167,1,2,0,9,995,0,0
245168,1,1,0,9,5,0,0
245169,1,1,0,9,995,0,0
245170,1,2,0,9,995,0,0
245171,1,1,0,9,995,0,0
245172,1,1,0,9,995,0,0
245173,1,1,0,9,1,0,0
245174,1,1,0,9,1,0,0
245175,1,1,0,9,995,0,0
245176,3,1,0,9,995,0,0
245177,1,1,0,9,995,0,0
245178,1,1,0,9,995,0,0
245179,1,2,0,9,995,0,0
245180,3,1,0,9,995,0,0
245181,1,1,0,9,90,0,0
245182,1,1,0,9,75,0,0
245183,1,2,0,9,995,0,0
245184,1,1,0,9,1,0,0
245185,1,1,0,9,102,0,0
245186,1,1,0,9,995,0,0
245187,1,2,0,9,995,0,0
245188,1,2,0,9,995,0,0
245189,1,2,0,9,995,0,0
245190,1,2,0,4,995,0,0
245191,4,2,0,6,995,0,0
245192,1,1,0,9,995,0,0
245193,1,2,0,0,119,0,0
245194,1,2,0,9,995,0,0
245195,1,2,0,9,995,0,0
245196,3,2,0,9,995,0,0
245197,1,1,0,9,995,0,0
245198,1,1,0,9,998,0,0
245199,1,1,0,9,11,0,0
245200,1,1,0,9,995,0,0
245201,1,1,0,9,995,0,0
245202,1,1,0,9,11,0,0
245203,3,1,0,9,995,0,0
245204,1,2,0,9,995,0,0
245205,1,2,0,9,995,0,0
245206,1,2,22,9,995,0,0
245207,1,1,0,9,108,0,0
245208,3,1,0,9,998,0,0
245209,1,2,0,9,995,0,0
245210,1,1,0,9,1,0,0
245211,1,2,0,9,995,0,0
245212,1,1,0,9,5,0,0
245213,1,2,0,9,995,0,0
245214,1,2,17,9,102,0,0
245215,1,1,0,9,1,0,0
245216,1,2,0,9,995,0,0
245217,1,2,0,9,995,0,0
245218,1,1,0,9,116,0,0
245219,1,2,0,9,995,0,0
245220,1,2,0,9,995,0,0
245221,1,2,0,9,995,0,0
245222,2,2,0,6,995,0,0
245223,1,1,0,9,1,0,0
245224,1,2,0,9,995,0,0
245225,1,1,0,9,99,0,0
245226,1,2,0,9,124,0,0
245227,2,2,0,9,995,0,0
245228,1,1,0,9,995,0,0
245229,4,1,0,9,91,0,0
245230,1,1,0,9,998,0,0
245231,1,1,0,9,11,0,0
245232,1,1,0,9,995,0,0
245233,1,2,0,9,995,0,0
245234,1,2,0,9,995,0,0
245235,1,2,0,9,995,0,0
245236,3,2,0,9,995,0,0
245237,1,1,0,9,995,0,0
245238,1,1,0,9,130,0,0
245239,1,1,0,9,1,0,0
245240,3,2,0,9,1,0,0
245241,1,2,0,9,118,0,0
245242,1,1,0,9,11,0,0
245243,3,2,0,9,995,0,0
245244,1,2,0,9,995,0,0
245245,1,2,0,9,124,0,0
245246,1,1,0,9,11,0,0
245247,1,1,0,9,995,0,0
245248,1,2,0,9,995,0,0
245249,3,2,0,9,995,0,0
245250,1,2,0,9,124,0,0
245251,3,2,0,9,995,0,0
245252,1,2,0,9,118,0,0
245253,1,1,0,9,75,0,0
245254,1,2,0,9,125,0,0
245255,3,2,0,9,995,0,0
245256,1,1,0,9,995,0,0
245257,1,1,0,9,119,0,0
245258,1,2,0,9,131,0,0
245259,1,2,0,9,995,0,0
245260,1,1,0,9,995,0,0
245261,1,2,0,9,995,0,0
245262,1,2,0,9,118,0,0
245263,1,2,0,9,995,0,0
245264,1,1,0,9,1,0,0
245265,1,1,0,2,995,0,0
245266,1,1,0,9,123,0,0
245267,1,2,0,9,995,0,0
245268,1,1,0,9,5,0,0
245269,1,1,0,9,102,0,0
245270,1,1,0,9,998,0,0
245271,1,2,20,9,995,1,0
245272,1,2,0,9,995,0,0
245273,1,1,0,9,995,0,0
245274,3,1,0,9,995,0,0
245275,1,2,0,9,995,0,0
245276,1,1,0,9,77,0,0
245277,3,1,0,9,995,0,0
245278,1,1,0,9,5,0,0
245279,1,2,0,9,995,0,0
245280,3,1,0,9,11,0,0
245281,1,1,0,9,1,0,0
245282,1,2,0,9,995,0,0
245283,1,1,0,9,995,0,0
245284,1,1,0,9,45,0,0
245285,1,1,0,9,1,0,0
245286,1,1,0,9,995,0,0
245287,1,2,0,9,995,0,0
245288,1,1,0,9,90,0,0
245289,1,2,0,9,995,0,0
245290,1,2,0,9,121,0,0
245291,1,1,0,9,11,0,0
245292,1,2,0,9,995,0,0
245293,1,1,0,9,58,0,0
245294,3,2,0,9,995,0,0
245295,1,1,0,9,5,0,0
245296,1,2,0,9,131,0,0
245297,2,1,0,9,11,0,1
245298,1,2,0,9,995,0,0
245299,1,1,0,9,998,0,0
245300,1,2,0,9,995,0,0
245301,1,2,0,9,995,0,0
245302,1,1,0,9,1,0,0
245303,3,2,0,9,995,0,0
245304,1,2,0,9,995,0,0
245305,1,2,0,9,995,0,0
245306,1,2,0,9,995,0,0
245307,1,2,0,9,995,0,0
245308,1,1,0,9,995,0,0
245309,1,2,0,9,995,0,0
245310,1,1,0,9,16,0,0
245311,1,1,0,9,124,0,0
245312,1,1,0,9,11,0,1
245313,3,2,0,9,995,0,0
245314,1,2,0,9,995,0,0
245315,1,2,0,9,995,0,0
245316,1,2,22,9,995,0,0
245317,3,1,0,9,995,0,0
245318,1,2,0,9,995,0,0
245319,1,1,0,9,95,0,0
245320,1,1,0,9,995,0,0
245321,1,1,0,9,92,0,0
245322,2,2,0,9,119,0,0
245323,1,1,0,9,11,0,0
245324,1,2,0,9,118,0,0
245325,1,2,0,9,995,0,0
245326,1,2,0,9,995,0,0
245327,3,1,0,9,1,0,0
245328,3,2,0,9,995,0,0
245329,1,1,0,9,130,0,0
245330,3,2,0,9,995,0,0
245331,1,1,0,9,124,0,0
245332,3,2,0,9,995,0,0
245333,1,2,0,9,1,0,0
245334,1,2,0,9,995,0,0
245335,1,2,0,9,995,0,0
245336,1,1,0,9,995,0,0
245337,1,2,0,9,995,0,0
245338,1,1,0,2,995,0,0
245339,1,1,0,2,995,0,0
245340,1,2,0,9,995,0,0
245341,3,1,0,9,1,0,0
245342,1,1,0,9,12,0,0
245343,3,2,0,9,995,0,0
245344,1,1,0,9,75,0,0
245345,3,2,0,9,995,0,0
245346,1,2,0,9,995,0,0
245347,3,1,0,9,995,0,0
245348,1,1,0,9,11,0,0
245349,1,2,0,9,995,0,0
245350,1,2,0,9,995,0,0
245351,1,1,0,9,75,0,0
245352,1,1,0,9,995,0,0
245353,1,1,0,9,11,0,0
245354,1,2,0,9,995,0,0
245355,1,2,0,9,995,0,0
245356,1,2,0,9,995,0,0
245357,1,1,0,9,118,0,0
245358,1,1,0,9,127,0,0
245359,3,1,0,9,1,0,0
245360,1,2,0,9,995,0,0
245361,1,1,0,9,11,0,0
245362,1,1,0,9,1,0,0
245363,1,1,0,9,124,0,0
245364,3,1,0,9,130,0,0
245365,1,1,0,9,995,0,0
245366,1,2,0,9,995,0,0
245367,1,1,0,9,995,0,0
245368,1,2,0,9,995,0,0
245369,1,1,0,9,116,0,0
245370,1,1,0,9,80,0,0
245371,1,1,0,9,58,0,0
245372,2,1,0,9,87,0,0
245373,1,1,0,9,1,0,9
245374,1,1,0,9,995,0,0
245375,1,2,19,9,995,0,0
245376,1,2,0,9,995,0,0
245377,1,1,0,9,995,0,0
245378,1,2,0,9,995,0,0
245379,1,1,0,9,995,0,0
245380,3,2,0,9,995,0,0
245381,3,1,0,9,11,0,0
245382,1,1,0,9,995,0,0
245383,1,2,0,9,995,0,0
245384,1,2,0,9,995,0,0
245385,1,2,0,9,995,0,0
245386,1,1,0,9,1,0,0
245387,1,1,0,9,995,0,0
245388,1,1,0,9,130,0,0
245389,1,2,0,9,995,0,0
245390,1,1,0,9,11,0,0
245391,1,2,0,9,995,0,0
245392,1,2,0,9,995,0,0
245393,1,1,0,9,995,0,0
245394,1,1,0,9,995,0,0
245395,1,1,0,9,61,0,0
245396,1,2,0,9,995,0,0
245397,2,1,0,9,1,0,1
245398,1,2,0,9,995,0,0
245399,1,1,0,9,11,0,0
245400,3,1,0,9,995,0,0
245401,1,1,0,9,995,0,0
245402,1,2,0,9,91,0,0
245403,1,2,0,9,995,0,0
245404,1,1,0,9,995,0,0
245405,3,1,0,9,1,0,0
245406,1,2,0,9,995,0,0
245407,1,2,24,9,90,0,0
245408,1,2,0,9,118,0,0
245409,3,1,0,9,1,0,0
245410,1,1,0,9,75,0,0
245411,1,1,0,9,995,0,0
245412,1,1,0,9,11,0,0
245413,1,2,0,9,995,0,0
245414,1,1,0,9,11,0,0
245415,1,1,0,9,75,0,0
245416,1,1,0,9,995,0,0
245417,2,1,0,9,11,0,0
245418,1,2,0,9,124,0,0
245419,1,2,0,9,995,0,0
245420,1,2,0,9,995,0,0
245421,1,2,0,9,995,0,0
245422,1,2,0,9,995,0,0
245423,1,1,0,9,1,0,0
245424,5,1,0,9,1,0,0
245425,1,2,0,9,995,0,0
245426,1,1,0,9,1,0,0
245427,1,1,0,9,995,0,0
245428,1,2,0,9,75,0,0
245429,1,2,0,9,995,0,0
245430,1,2,0,9,995,0,0
245431,1,2,0,9,995,0,0
245432,1,2,0,9,995,0,0
245433,1,1,0,9,11,0,0
245434,1,2,0,9,118,0,0
245435,1,2,0,9,90,0,0
245436,1,2,0,9,995,0,0
245437,1,1,0,9,995,0,0
245438,1,2,0,9,995,0,0
245439,1,1,0,9,995,0,0
245440,1,1,0,9,995,0,0
245441,1,1,0,9,995,0,0
245442,1,1,0,9,995,0,0
245443,1,1,0,9,995,0,0
245444,1,2,0,9,995,0,0
245445,2,2,0,9,118,0,0
245446,1,1,0,9,995,0,0
245447,1,2,0,9,119,0,0
245448,3,1,0,9,108,0,0
245449,1,1,0,9,995,0,0
245450,1,1,0,9,995,0,0
245451,1,2,0,9,90,0,0
245452,1,2,0,9,119,0,0
245453,1,2,0,9,995,0,0
245454,1,1,0,9,995,0,0
245455,1,1,0,9,995,0,0
245456,1,2,0,9,995,0,0
245457,1,1,0,9,116,0,0
245458,1,2,0,9,118,0,0
245459,1,2,0,9,995,0,0
245460,1,1,0,9,995,0,0
245461,3,2,0,9,995,0,0
245462,1,2,0,9,995,0,0
245463,1,2,0,9,119,0,0
245464,1,1,0,9,75,0,0
245465,1,2,0,9,995,0,0
245466,3,1,0,9,995,0,0
245467,1,2,0,9,995,0,0
245468,1,1,0,9,1,0,0
245469,1,2,0,9,995,0,0
245470,1,2,0,9,995,0,0
245471,3,2,0,9,995,0,0
245472,3,2,0,9,995,0,0
245473,1,1,0,9,33,0,0
245474,1,1,0,9,119,0,0
245475,1,1,0,9,17,0,1
245476,1,1,0,9,90,0,0
245477,3,1,0,9,995,0,0
245478,1,2,0,9,995,0,0
245479,1,2,0,9,995,0,0
245480,1,1,0,9,995,0,0
245481,1,2,0,9,995,0,0
245482,1,2,0,9,995,0,0
245483,1,1,0,9,995,0,0
245484,1,2,0,9,995,0,0
245485,1,1,0,9,11,0,0
245486,1,1,0,9,995,0,0
245487,1,2,17,9,995,0,0
245488,1,2,0,9,995,0,0
245489,1,1,0,9,93,0,0
245490,1,2,0,9,995,0,0
245491,1,1,0,9,995,0,0
245492,1,2,0,9,995,0,0
245493,1,1,0,9,11,0,0
245494,3,2,0,9,995,0,0
245495,1,1,0,9,11,0,0
245496,1,2,0,9,119,0,0
245497,1,2,0,9,995,0,0
245498,1,1,0,9,995,0,0
245499,1,2,0,9,124,0,0
245500,1,2,0,9,995,0,0
245501,5,2,0,9,995,0,0
245502,1,1,0,9,995,0,0
245503,1,1,0,9,116,0,0
245504,1,2,0,9,995,0,0
245505,1,1,0,9,75,0,0
245506,1,1,0,9,11,0,0
245507,1,2,0,9,995,0,0
245508,1,2,0,9,995,0,0
245509,1,2,0,9,995,0,0
245510,1,2,0,9,995,0,0
245511,1,1,0,9,1,0,0
245512,3,2,0,9,29,0,0
245513,3,2,0,9,35,0,0
245514,1,1,0,9,118,0,0
245515,1,2,0,9,995,0,0
245516,1,2,0,9,124,0,0
245517,1,1,0,9,124,0,0
245518,1,2,0,9,995,0,0
245519,1,2,0,9,995,0,0
245520,1,1,0,9,11,0,0
245521,3,2,0,9,995,0,0
245522,1,1,0,9,995,0,0
245523,1,2,0,9,995,0,0
245524,1,1,0,9,995,0,0
245525,1,1,0,9,102,0,0
245526,1,2,0,9,995,0,0
245527,1,2,0,9,995,0,0
245528,1,1,0,9,5,0,0
245529,1,1,0,9,103,0,0
245530,1,2,0,9,118,0,0
245531,1,2,0,9,995,0,0
245532,1,2,0,3,995,0,0
245533,1,1,0,9,2,0,0
245534,1,1,0,9,60,0,0
245535,1,2,0,9,995,0,0
245536,1,2,0,9,995,0,0
245537,1,1,0,9,995,0,0
245538,1,1,0,9,11,0,0
245539,1,1,0,9,5,0,0
245540,1,1,0,2,995,0,0
245541,1,1,0,9,119,0,0
245542,1,2,0,9,995,0,0
245543,1,2,0,9,995,0,0
245544,3,1,0,9,1,0,9
245545,1,1,0,9,5,0,0
245546,1,2,0,9,995,0,0
245547,1,2,0,9,995,0,0
245548,1,1,0,9,11,0,2
245549,1,1,0,9,995,0,0
245550,1,2,0,9,995,0,0
245551,1,1,0,9,995,0,0
245552,1,2,0,9,93,0,0
245553,1,1,0,9,11,0,0
245554,1,2,0,9,995,0,0
245555,3,1,0,9,1,0,0
245556,1,2,0,9,995,0,0
245557,1,1,0,9,43,0,0
245558,3,1,0,9,1,0,0
245559,1,2,0,9,995,0,0
245560,1,1,0,9,995,0,0
245561,1,1,0,9,995,0,0
245562,1,1,0,9,58,0,0
245563,3,2,0,9,995,0,0
245564,3,2,0,9,995,0,0
245565,1,2,0,9,995,0,0
245566,1,2,0,9,995,0,0
245567,3,1,0,9,995,0,0
245568,2,2,0,9,995,0,0
245569,1,2,0,9,995,0,0
245570,1,1,0,9,995,0,0
245571,1,2,0,9,995,0,0
245572,1,1,0,9,1,0,0
245573,1,1,0,9,995,0,0
245574,1,2,0,9,995,0,0
245575,1,1,0,9,116,0,0
245576,1,1,0,9,1,0,0
245577,1,1,0,9,995,0,0
245578,1,1,0,9,995,0,0
245579,1,2,0,9,995,0,0
245580,1,1,0,9,11,0,0
245581,1,1,0,9,995,0,0
245582,1,2,0,9,995,0,0
245583,3,1,0,9,995,0,0
245584,1,1,0,9,995,0,0
245585,1,1,0,9,995,0,0
245586,1,2,0,9,995,0,0
245587,1,1,0,9,995,0,0
245588,1,2,0,9,995,0,0
245589,1,2,0,9,995,0,0
245590,3,2,0,9,995,0,0
245591,1,2,0,9,120,0,0
245592,1,1,0,9,11,0,0
245593,1,2,0,9,995,0,0
245594,1,1,0,9,75,0,0
245595,3,1,0,9,995,0,0
245596,3,2,0,9,995,0,0
245597,1,2,0,9,995,0,0
245598,3,1,0,9,1,0,0
245599,1,1,0,9,995,0,0
245600,1,1,0,9,110,0,0
245601,1,2,0,9,995,0,0
245602,1,1,0,9,995,0,0
245603,2,1,0,9,123,0,0
245604,1,2,0,9,995,0,0
245605,1,1,0,9,11,0,0
245606,1,2,0,9,995,0,0
245607,1,1,0,9,995,0,0
245608,1,1,0,9,116,0,0
245609,1,1,0,9,1,0,9
245610,1,1,0,9,995,0,0
245611,1,1,0,9,995,0,0
245612,1,2,0,9,995,0,0
245613,1,1,0,2,995,0,0
245614,3,1,0,9,995,0,0
245615,2,2,0,9,102,0,0
245616,1,2,0,9,995,0,0
245617,1,2,0,9,995,0,0
245618,1,2,0,9,995,0,0
245619,1,1,0,9,995,0,0
245620,1,2,0,9,995,0,0
245621,1,2,0,9,995,0,0
245622,1,2,0,9,125,0,0
245623,1,2,0,9,995,0,0
245624,1,2,0,9,995,0,0
245625,1,2,0,9,995,0,0
245626,1,1,0,9,995,0,0
245627,1,2,0,9,995,0,0
245628,1,1,0,9,995,0,0
245629,3,1,0,9,995,0,0
245630,1,1,0,6,995,0,0
245631,1,1,0,9,995,0,1
245632,1,2,0,9,995,0,0
245633,1,1,0,9,1,0,0
245634,1,2,0,9,995,0,0
245635,1,2,0,9,995,0,0
245636,1,1,0,9,995,0,0
245637,1,1,0,9,11,0,0
245638,1,2,0,9,995,0,0
245639,1,2,0,9,995,0,0
245640,1,1,0,9,995,0,0
245641,3,2,0,9,995,0,0
245642,1,1,0,9,995,0,0
245643,1,1,0,9,995,0,0
245644,1,2,0,9,12,0,0
245645,1,2,0,9,995,0,0
245646,3,2,0,9,119,0,0
245647,1,2,0,9,995,0,0
245648,1,2,0,9,995,0,0
245649,1,1,0,9,995,0,0
245650,1,2,0,9,995,0,0
245651,1,2,0,9,13,0,0
245652,1,2,0,9,995,0,0
245653,1,1,0,9,995,0,0
245654,1,1,0,9,55,0,0
245655,1,2,0,9,124,0,0
245656,3,1,0,9,998,0,0
245657,1,2,0,9,118,0,0
245658,1,2,0,9,995,0,0
245659,1,2,0,9,995,0,0
245660,1,1,0,9,1,0,0
245661,1,1,0,9,995,0,0
245662,1,2,0,9,995,0,0
245663,1,1,0,9,1,0,0
245664,1,2,0,3,995,0,0
245665,1,2,0,9,995,0,0
245666,1,1,0,9,1,0,0
245667,1,2,0,9,995,0,0
245668,1,1,0,9,1,0,0
245669,1,2,0,9,995,0,0
245670,1,2,0,9,995,0,0
245671,1,1,0,9,995,0,0
245672,1,1,0,9,995,0,0
245673,1,1,0,9,995,0,0
245674,1,1,0,9,125,0,0
245675,1,1,0,9,1,0,0
245676,1,2,0,9,995,0,0
245677,1,2,0,9,995,0,0
245678,1,2,0,9,119,0,0
245679,1,2,0,9,995,0,0
245680,1,1,0,9,995,0,0
245681,1,2,0,9,118,0,0
245682,1,1,0,9,11,0,0
245683,2,1,0,9,116,0,0
245684,1,2,0,9,995,0,0
245685,1,2,0,9,124,0,0
245686,3,2,0,9,995,0,0
245687,1,2,0,9,995,0,0
245688,1,2,0,9,995,0,0
245689,1,2,0,9,995,0,0
245690,1,1,0,9,125,0,0
245691,1,2,0,9,995,0,0
245692,1,2,0,9,995,0,0
245693,1,2,0,9,125,0,0
245694,1,2,0,9,118,0,0
245695,1,2,0,9,995,0,0
245696,1,1,0,9,995,0,0
245697,1,1,0,9,87,0,0
245698,1,2,0,9,995,0,0
245699,1,2,0,9,995,0,0
245700,1,2,0,9,995,0,0
245701,1,2,0,9,995,0,0
245702,3,2,0,9,995,0,0
245703,1,2,0,9,995,0,0
245704,1,1,0,9,111,0,0
245705,1,2,0,9,995,0,0
245706,1,2,0,9,995,0,0
245707,1,2,0,9,995,0,0
245708,1,1,0,9,108,0,0
245709,1,1,0,9,995,0,0
245710,1,1,0,9,995,0,0
245711,1,1,0,9,11,0,0
245712,1,1,0,9,91,0,0
245713,1,1,0,9,995,0,0
245714,1,2,0,9,995,0,0
245715,1,2,0,9,995,0,0
245716,2,1,0,9,123,0,0
245717,1,2,0,9,995,0,0
245718,1,1,0,9,35,0,0
245719,3,2,0,9,995,0,0
245720,1,2,0,9,42,0,0
245721,1,2,0,9,84,0,0
245722,1,1,0,9,1,0,0
245723,1,1,0,9,995,0,0
245724,1,1,0,9,995,0,0
245725,1,2,0,9,995,0,0
245726,1,2,0,9,995,0,0
245727,1,2,0,9,995,0,0
245728,3,2,0,9,995,0,0
245729,1,1,0,9,995,0,0
245730,1,1,0,9,995,0,0
245731,1,2,0,9,995,0,0
245732,1,1,0,9,1,0,0
245733,1,2,0,9,995,0,0
245734,1,1,0,9,995,0,0
245735,1,2,0,9,995,0,0
245736,1,1,0,9,995,0,0
245737,1,2,0,9,124,0,0
245738,1,1,0,9,995,0,0
245739,1,1,0,9,995,0,0
245740,3,1,0,9,1,0,0
245741,1,1,0,9,5,0,0
245742,1,2,0,9,995,0,0
245743,2,2,0,9,95,0,0
245744,1,1,0,9,39,0,9
245745,1,1,0,9,995,0,0
